<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.03	84.325	84.747	84.214	84.640	45572	0	2
2021.05.04	84.640	84.733	83.929	84.254	67879	0	2
2021.05.05	84.248	84.689	84.210	84.566	49995	0	2
2021.05.06	84.566	84.930	84.240	84.887	66632	0	2
2021.05.07	84.874	85.314	84.720	85.184	63082	0	2
2021.05.10	85.259	85.802	85.131	85.142	56888	0	2
2021.05.11	85.165	85.443	84.820	85.155	78509	0	0
2021.05.12	85.150	85.259	84.592	84.676	78373	0	0
2021.05.13	84.684	84.884	84.293	84.572	75364	0	0
2021.05.14	84.573	85.169	84.492	85.111	60266	0	0
2021.05.17	84.807	85.139	84.455	84.834	54911	0	0
2021.05.18	84.834	85.147	84.623	84.829	52924	0	0
2021.05.19	84.829	84.955	84.042	84.382	79322	0	0
2021.05.20	84.366	84.649	84.229	84.534	60553	0	0
2021.05.21	84.546	84.653	84.110	84.210	55476	0	0
2021.05.24	84.091	84.381	83.971	84.283	49427	0	0
2021.05.25	84.272	84.664	84.241	84.285	61260	0	0
2021.05.26	84.264	84.801	84.245	84.499	60846	0	0
2021.05.27	84.499	85.067	84.333	84.995	63277	0	0
2021.05.28	84.990	85.151	84.549	84.683	64286	0	0
2021.05.31	84.518	84.906	84.518	84.695	39812	0	0
2021.06.01	84.695	85.052	84.640	84.851	55513	0	0
2021.06.02	84.851	85.191	84.763	84.916	52530	0	0
2021.06.03	84.910	84.989	84.304	84.363	62808	0	0
2021.06.04	84.361	84.844	84.324	84.803	54114	0	0
2021.06.07	84.632	84.877	84.502	84.703	44894	0	0
2021.06.08	84.696	84.852	84.636	84.734	55417	0	0
2021.06.09	84.737	84.834	84.649	84.717	43874	0	0
2021.06.10	84.713	85.017	84.624	84.720	59463	0	0
2021.06.11	84.708	85.052	84.387	84.483	57206	0	0
2021.06.14	84.441	84.939	84.418	84.865	46345	0	0
2021.06.15	84.865	84.929	84.517	84.575	51564	0	0
2021.06.16	84.578	84.754	84.065	84.225	66235	0	0
2021.06.17	84.221	84.623	83.066	83.220	86700	0	0
2021.06.18	83.220	83.380	82.414	82.421	73372	0	0
2021.06.21	82.326	83.242	82.130	83.171	86769	0	0
2021.06.22	83.024	83.654	82.789	83.574	67116	0	0
2021.06.23	83.574	84.144	83.417	84.020	68320	0	0
2021.06.24	84.020	84.166	83.873	84.054	65924	0	0
2021.06.25	84.054	84.255	84.003	84.106	59111	0	0
2021.06.28	83.774	84.160	83.593	83.698	56823	0	0
2021.06.29	83.698	83.724	82.999	83.028	64085	0	0
2021.06.30	82.962	83.350	82.812	83.295	68538	0	0
2021.07.01	83.291	83.655	83.109	83.295	64530	0	0
2021.07.02	83.292	83.638	83.039	83.548	61195	0	0
2021.07.05	83.342	83.614	83.322	83.523	55245	0	0
2021.07.06	83.486	84.193	82.751	82.894	73450	0	0
2021.07.07	82.863	83.345	82.648	82.768	73552	0	0
2021.07.08	82.768	82.905	81.319	81.552	100599	0	0
2021.07.09	81.472	82.544	81.343	82.455	80003	0	0
2021.07.12	82.224	82.670	82.016	82.456	55965	0	0
2021.07.13	82.461	82.818	82.080	82.357	63870	0	0
2021.07.14	82.357	82.527	82.119	82.218	67630	0	0
2021.07.15	82.226	82.332	81.427	81.488	68855	0	0
2021.07.16	81.487	81.945	81.341	81.407	62908	0	0
2021.07.19	81.380	81.596	80.012	80.356	88399	0	0
2021.07.20	80.332	80.601	79.838	80.493	71401	0	0
2021.07.21	80.488	81.192	80.087	81.129	61144	0	0
2021.07.22	81.122	81.475	80.856	81.227	59927	0	0
2021.07.23	81.223	81.656	81.057	81.389	50603	0	0
2021.07.26	81.267	81.515	80.769	81.460	58510	0	0
2021.07.27	81.440	81.507	80.636	80.747	65980	0	0
2021.07.28	80.759	81.142	80.547	81.056	73131	0	0
2021.07.29	81.047	81.355	80.751	80.929	59826	0	0
2021.07.30	80.917	81.079	80.451	80.561	60642	0	0
2021.08.02	80.359	80.761	80.301	80.463	50843	0	0
2021.08.03	80.438	80.912	80.154	80.619	58485	0	0
2021.08.04	80.605	81.034	80.519	80.775	56394	0	0
2021.08.05	80.772	81.352	80.722	81.213	49892	0	0
2021.08.06	81.225	81.396	81.013	81.045	48597	0	0
2021.08.09	80.972	81.096	80.815	80.827	44780	0	0
2021.08.10	80.850	81.321	80.707	81.227	44069	0	0
2021.08.11	81.228	81.579	81.108	81.415	47477	0	0
2021.08.12	81.371	81.460	80.948	80.963	36031	0	0
2021.08.13	80.901	81.104	80.745	80.756	35722	0	0
2021.08.16	80.633	80.875	79.890	80.100	43970	0	0
2021.08.17	80.088	80.247	79.332	79.427	53158	0	0
2021.08.18	79.432	79.771	79.245	79.406	51955	0	0
2021.08.19	79.363	79.545	78.243	78.391	71997	0	0
