<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.13	0.89693	0.89744	0.88539	0.88554	94274	0	0
2019.09.16	0.88547	0.89018	0.88490	0.88506	66770	0	0
2019.09.17	0.88507	0.88887	0.88380	0.88577	64510	0	0
2019.09.18	0.88572	0.88804	0.88200	0.88431	69865	0	0
2019.09.19	0.88420	0.88937	0.88031	0.88152	71160	0	0
2019.09.20	0.88145	0.88455	0.87859	0.88324	72914	0	0
2019.09.23	0.88327	0.88553	0.88148	0.88415	63458	0	0
2019.09.24	0.88417	0.88523	0.88030	0.88183	66388	0	0
2019.09.25	0.88148	0.88800	0.88134	0.88563	62926	0	0
2019.09.26	0.88599	0.88858	0.88441	0.88600	59090	0	0
2019.09.27	0.88600	0.89044	0.88462	0.89015	54223	0	0
2019.09.30	0.88907	0.89048	0.88314	0.88649	50704	0	0
2019.10.01	0.88649	0.89368	0.88465	0.88813	65313	0	0
2019.10.02	0.88812	0.89242	0.88798	0.89085	87899	0	0
2019.10.03	0.89085	0.89215	0.88476	0.88876	65569	0	0
2019.10.04	0.88869	0.89367	0.88806	0.88992	56780	0	0
2019.10.07	0.89067	0.89277	0.89013	0.89222	56999	0	0
2019.10.08	0.89223	0.89996	0.89201	0.89651	66785	0	0
2019.10.09	0.89649	0.89947	0.89378	0.89855	55344	0	0
2019.10.10	0.89848	0.90191	0.88305	0.88453	79781	0	0
2019.10.11	0.88466	0.88683	0.86948	0.87196	96535	0	0
2019.10.14	0.87242	0.88110	0.87148	0.87441	74633	0	0
2019.10.15	0.87439	0.87503	0.86250	0.86278	96541	0	0
2019.10.16	0.86294	0.87150	0.85968	0.86264	95362	0	0
2019.10.17	0.86262	0.87030	0.85748	0.86276	98143	0	0
2019.10.18	0.86275	0.86632	0.85985	0.86065	84708	0	0
2019.10.21	0.86162	0.86601	0.85777	0.86012	91869	0	0
2019.10.22	0.86008	0.86448	0.85761	0.86409	74372	0	0
2019.10.23	0.86408	0.86596	0.86151	0.86170	91047	0	0
2019.10.24	0.86181	0.86761	0.86000	0.86384	71504	0	0
2019.10.25	0.86381	0.86700	0.86288	0.86288	53482	0	0
2019.10.28	0.86360	0.86518	0.86153	0.86283	67983	0	0
2019.10.29	0.86283	0.86503	0.86075	0.86362	53875	0	0
2019.10.30	0.86362	0.86448	0.86115	0.86417	63583	0	0
2019.10.31	0.86417	0.86458	0.86002	0.86229	68432	0	0
2019.11.01	0.86229	0.86365	0.85950	0.86259	50133	0	0
2019.11.04	0.86352	0.86462	0.86207	0.86360	47048	0	1
2019.11.05	0.86357	0.86449	0.85848	0.85937	53904	0	1
2019.11.06	0.85933	0.86166	0.85901	0.86060	37297	0	1
2019.11.07	0.86060	0.86574	0.86021	0.86163	53774	0	1
2019.11.08	0.86166	0.86300	0.85978	0.86224	41410	0	1
2019.11.11	0.86226	0.86226	0.85578	0.85796	35332	0	1
2019.11.12	0.85792	0.86051	0.85580	0.85690	42710	0	1
2019.11.13	0.85690	0.85891	0.85595	0.85631	39681	0	1
2019.11.14	0.85635	0.85816	0.85450	0.85546	36260	0	1
2019.11.15	0.85544	0.85738	0.85500	0.85630	31324	0	1
2019.11.18	0.85476	0.85598	0.85212	0.85452	36354	0	1
2019.11.19	0.85452	0.85800	0.85373	0.85685	34250	0	1
2019.11.20	0.85679	0.85830	0.85600	0.85660	37383	0	1
2019.11.21	0.85661	0.85803	0.85445	0.85653	39533	0	1
2019.11.22	0.85658	0.86050	0.85608	0.85817	42787	0	1
2019.11.25	0.85690	0.85838	0.85300	0.85367	37639	0	1
2019.11.26	0.85366	0.85799	0.85311	0.85629	36294	0	1
2019.11.27	0.85633	0.85843	0.85094	0.85094	43129	0	1
2019.11.28	0.85097	0.85319	0.84992	0.85272	34799	0	1
2019.11.29	0.85262	0.85426	0.85109	0.85116	38398	0	1
2019.12.02	0.85349	0.85747	0.85142	0.85581	39848	0	1
2019.12.03	0.85581	0.85644	0.85125	0.85255	39804	0	1
2019.12.04	0.85257	0.85293	0.84513	0.84527	47179	0	1
2019.12.05	0.84529	0.84552	0.84300	0.84376	36240	0	1
2019.12.06	0.84370	0.84672	0.84109	0.84182	36045	0	1
2019.12.09	0.84161	0.84264	0.83927	0.84139	33288	0	1
2019.12.10	0.84154	0.84324	0.83975	0.84291	38412	0	1
2019.12.11	0.84288	0.84600	0.84105	0.84339	47013	0	1
2019.12.12	0.84335	0.85085	0.84203	0.84384	62660	0	1
2019.12.13	0.84408	0.84408	0.82764	0.83355	83984	0	1
2019.12.16	0.83366	0.83644	0.83018	0.83550	44431	0	1
2019.12.17	0.83550	0.85100	0.83544	0.84920	59730	0	1
2019.12.18	0.84920	0.85173	0.84839	0.84959	58661	0	1
2019.12.19	0.84959	0.85564	0.84762	0.85479	53482	0	1
2019.12.20	0.85479	0.85510	0.84770	0.85162	43237	0	1
2019.12.23	0.85100	0.85915	0.84718	0.85712	43504	0	1
2019.12.24	0.85712	0.85780	0.85433	0.85535	31637	0	2
2019.12.26	0.85400	0.85556	0.85290	0.85356	25349	0	2
2019.12.27	0.85357	0.85647	0.85086	0.85399	46352	0	1
2019.12.30	0.85282	0.85563	0.85125	0.85395	44970	0	1
2019.12.31	0.85395	0.85487	0.84540	0.84674	43087	0	1
2020.01.02	0.84878	0.85139	0.84687	0.85022	42903	0	2
2020.01.03	0.85016	0.85428	0.84930	0.85305	52846	0	1
2020.01.06	0.85257	0.85443	0.84925	0.85012	45167	0	1
2020.01.07	0.85012	0.85270	0.84655	0.84953	51188	0	1
2020.01.08	0.84953	0.85161	0.84546	0.84776	60947	0	0
2020.01.09	0.84773	0.85331	0.84718	0.84981	48161	0	0
2020.01.10	0.84980	0.85196	0.84791	0.85111	43468	0	1
2020.01.13	0.85246	0.85817	0.85212	0.85708	41590	0	0
2020.01.14	0.85708	0.85955	0.85395	0.85448	46025	0	0
2020.01.15	0.85442	0.85772	0.85372	0.85505	41489	0	0
2020.01.16	0.85503	0.85610	0.85089	0.85143	43162	0	0
2020.01.17	0.85140	0.85326	0.84868	0.85225	44403	0	0
2020.01.20	0.85312	0.85532	0.85201	0.85267	27588	0	1
2020.01.21	0.85266	0.85350	0.84902	0.84911	43284	0	1
2020.01.22	0.84920	0.85006	0.84233	0.84394	46164	0	0
2020.01.23	0.84393	0.84571	0.84166	0.84201	44513	0	0
2020.01.24	0.84200	0.84439	0.83854	0.84341	46186	0	0
2020.01.27	0.84337	0.84488	0.84080	0.84371	44836	0	0
2020.01.28	0.84370	0.84783	0.84333	0.84595	39038	0	0
2020.01.29	0.84596	0.84676	0.84468	0.84543	35263	0	1
2020.01.30	0.84543	0.84871	0.84120	0.84232	49323	0	0
2020.01.31	0.84232	0.84314	0.83869	0.83980	46424	0	0
2020.02.03	0.84164	0.85184	0.84066	0.85085	48990	0	0
2020.02.04	0.85085	0.85374	0.84643	0.84738	45315	0	0
2020.02.05	0.84738	0.84907	0.84337	0.84587	47375	0	0
2020.02.06	0.84580	0.84973	0.84575	0.84917	41560	0	0
2020.02.07	0.84919	0.84974	0.84614	0.84931	47502	0	0
2020.02.10	0.84878	0.85041	0.84421	0.84468	41817	0	0
2020.02.11	0.84468	0.84586	0.84201	0.84259	45691	0	0
2020.02.12	0.84252	0.84294	0.83815	0.83881	41812	0	0
2020.02.13	0.83886	0.83998	0.82952	0.83101	50059	0	0
2020.02.14	0.83100	0.83438	0.82984	0.82998	42062	0	1
2020.02.17	0.83083	0.83347	0.83028	0.83303	31904	0	1
2020.02.18	0.83303	0.83478	0.82818	0.83010	46568	0	0
2020.02.19	0.83004	0.83676	0.82946	0.83606	45806	0	0
2020.02.20	0.83587	0.84153	0.83573	0.83695	49769	0	0
2020.02.21	0.83699	0.83847	0.83431	0.83709	50185	0	0
2020.02.24	0.83588	0.84067	0.83368	0.83919	58864	0	0
2020.02.25	0.83920	0.84002	0.83381	0.83663	63657	0	0
2020.02.26	0.83663	0.84416	0.83556	0.84337	64249	0	1
2020.02.27	0.84340	0.85422	0.84274	0.85363	75967	0	0
2020.02.28	0.85363	0.86414	0.85210	0.86005	96850	0	0
2020.03.02	0.86263	0.87414	0.85939	0.87275	93467	0	0
2020.03.03	0.87277	0.87438	0.86817	0.87168	87593	0	0
2020.03.04	0.87167	0.87440	0.86489	0.86501	66967	0	0
2020.03.05	0.86511	0.86812	0.86208	0.86748	61877	0	0
2020.03.06	0.86741	0.87175	0.86495	0.86537	101074	0	0
2020.03.09	0.86677	0.87678	0.86559	0.87334	206231	0	0
2020.03.10	0.87334	0.87807	0.86804	0.87576	185245	0	7
2020.03.11	0.87576	0.88470	0.87144	0.87776	121721	0	0
2020.03.12	0.87805	0.89126	0.87744	0.88677	151506	0	0
2020.03.13	0.88774	0.90472	0.88425	0.90301	171820	0	0
2020.03.16	0.90080	0.91490	0.89770	0.91033	201053	0	0
2020.03.17	0.91036	0.91406	0.90649	0.91169	146832	0	0
2020.03.18	0.91159	0.94918	0.90677	0.94105	152285	0	0
2020.03.19	0.94111	0.94990	0.91199	0.92878	198378	0	0
2020.03.20	0.92885	0.93354	0.89928	0.92113	173535	0	0
2020.03.23	0.91624	0.93872	0.91567	0.92746	166488	0	0
2020.03.24	0.92746	0.93229	0.91433	0.91737	143507	0	0
2020.03.25	0.91640	0.92751	0.90546	0.91364	120902	0	0
2020.03.26	0.91308	0.92381	0.90246	0.90641	124985	0	0
2020.03.27	0.90509	0.90905	0.89040	0.89270	110862	0	0
2020.03.30	0.89189	0.89870	0.88656	0.88898	81620	0	0
2020.03.31	0.88919	0.89698	0.88111	0.88845	105438	0	0
