<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.12.06	128.404	128.427	127.664	128.187	207702	0	14
2018.12.07	128.186	128.664	127.918	128.413	168874	0	15
2018.12.10	128.199	128.929	128.163	128.687	190222	0	15
2018.12.11	128.662	128.976	128.168	128.293	160102	0	7
2018.12.12	128.329	128.858	128.237	128.774	166039	0	11
2018.12.13	128.765	129.246	128.697	129.063	140756	0	11
2018.12.14	129.033	129.110	127.977	128.171	132514	0	5
2018.12.17	128.099	128.584	127.855	128.023	150881	0	15
2018.12.18	128.022	128.105	127.634	127.820	150947	0	11
2018.12.19	127.863	128.369	127.534	127.947	170252	0	13
2018.12.20	127.949	128.380	127.208	127.382	229446	0	15
2018.12.21	127.384	127.676	126.366	126.382	198842	0	7
2018.12.24	126.397	126.734	125.781	125.915	204494	0	15
2018.12.26	126.029	126.439	125.792	126.410	84005	0	5
2018.12.27	126.411	127.084	125.981	126.900	320360	0	15
2018.12.28	126.909	127.007	126.116	126.195	255706	0	15
2018.12.31	126.117	126.429	125.393	125.607	150651	0	15
2019.01.02	125.265	125.565	123.513	123.531	151515	0	5
2019.01.03	123.538	123.807	118.586	122.640	254375	0	15
2019.01.04	122.638	123.848	122.573	123.644	197844	0	6
2019.01.07	123.628	124.791	123.396	124.735	138399	0	8
2019.01.08	124.743	124.852	124.113	124.394	139105	0	7
2019.01.09	124.392	125.090	124.350	124.825	171527	0	5
2019.01.10	124.828	125.064	124.356	124.691	179565	0	4
2019.01.11	124.696	124.989	124.227	124.419	146966	0	5
2019.01.14	124.311	124.422	123.760	124.029	114678	0	15
2019.01.15	124.041	124.845	123.390	124.024	160524	0	15
2019.01.16	124.038	124.407	123.516	124.274	135237	0	11
2019.01.17	124.266	124.670	123.730	124.406	139053	0	13
2019.01.18	124.403	124.964	124.220	124.736	128012	0	15
2019.01.21	124.577	124.819	124.502	124.626	91277	0	15
2019.01.22	124.627	124.702	124.036	124.238	125528	0	15
2019.01.23	124.223	124.931	124.198	124.729	135277	0	11
2019.01.24	124.733	124.891	123.780	123.936	165264	0	15
2019.01.25	123.959	125.309	123.778	124.930	159059	0	15
2019.01.28	124.882	125.029	124.591	124.918	127006	0	15
2019.01.29	124.919	125.229	124.677	125.054	140336	0	7
2019.01.30	125.022	125.458	124.876	125.159	147401	0	7
