<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.30	129.687	129.819	129.080	129.234	131516	0	17
2019.09.02	128.708	129.306	127.862	128.093	98515	0	17
2019.09.03	128.080	128.242	126.666	127.988	152865	0	17
2019.09.04	127.988	130.426	127.770	130.293	146622	0	14
2019.09.05	130.285	132.150	129.903	131.812	147459	0	17
2019.09.06	131.818	132.117	131.245	131.333	128683	0	18
2019.09.09	131.039	132.544	130.801	132.356	106821	0	17
2019.09.10	132.356	132.901	132.006	132.832	95338	0	17
2019.09.11	132.832	133.354	132.664	132.866	97388	0	17
2019.09.12	132.866	133.633	132.161	133.304	111500	0	17
2019.09.13	133.304	135.185	133.262	135.049	91868	0	17
2019.09.16	135.046	135.046	133.864	134.354	102189	0	18
2019.09.17	134.354	135.416	133.978	135.100	97029	0	17
2019.09.18	135.085	135.649	134.582	135.202	86602	0	17
2019.09.19	135.190	135.506	134.254	135.251	93194	0	17
2019.09.20	135.245	135.856	134.056	134.089	81762	0	17
2019.09.23	134.250	134.539	133.340	133.663	88833	0	17
2019.09.24	133.648	134.593	133.538	133.726	107283	0	17
2019.09.25	133.726	133.994	132.831	133.035	93445	0	17
2019.09.26	133.043	133.282	132.372	132.835	77140	0	17
2019.09.27	132.893	133.271	132.314	132.615	83869	0	17
2019.09.30	132.610	133.329	132.470	132.821	72517	0	17
2019.10.01	132.799	133.349	131.774	132.522	92892	0	14
2019.10.02	132.483	132.609	131.566	131.807	84020	0	17
2019.10.03	131.818	132.538	131.472	131.775	91168	0	15
2019.10.04	131.733	131.982	131.272	131.823	74531	0	17
2019.10.07	131.216	132.233	131.216	131.772	69150	0	14
2019.10.08	131.776	132.110	130.422	130.798	89676	0	17
2019.10.09	130.796	131.827	130.642	131.157	76051	0	17
2019.10.10	131.157	134.545	130.721	134.266	110435	0	16
2019.10.11	134.259	137.893	133.894	137.126	96554	0	17
2019.10.14	136.749	137.160	135.489	136.632	76285	0	17
2019.10.15	136.627	139.306	136.438	139.135	98094	0	5
2019.10.16	139.089	140.093	137.500	139.519	99866	0	5
2019.10.17	139.459	141.485	138.624	140.015	117732	0	5
2019.10.18	140.024	140.631	139.344	140.619	74806	0	5
2019.10.21	140.340	141.351	139.459	140.716	76450	0	5
2019.10.22	140.702	141.110	139.508	139.617	82910	0	5
2019.10.23	139.617	140.424	139.083	140.277	79582	0	5
2019.10.24	140.262	140.734	138.865	139.536	81325	0	5
2019.10.25	139.535	139.799	139.021	139.425	62441	0	5
2019.10.28	139.279	140.250	139.256	140.143	56366	0	5
2019.10.29	140.143	140.532	139.465	140.052	65536	0	5
2019.10.30	140.052	140.499	139.948	140.411	68855	0	5
2019.10.31	140.411	140.686	139.601	139.649	74280	0	5
2019.11.01	139.649	140.143	139.633	139.899	59933	0	5
2019.11.04	139.889	140.230	139.837	139.851	48834	0	15
2019.11.05	139.849	140.740	139.807	140.585	65833	0	15
2019.11.06	140.585	140.667	139.865	140.063	58578	0	15
2019.11.07	140.062	140.525	139.486	140.011	73054	0	15
2019.11.08	139.965	140.200	139.409	139.525	60241	0	15
2019.11.11	139.541	140.478	139.358	140.130	48391	0	15
2019.11.12	140.119	140.581	139.936	139.975	62677	0	15
2019.11.13	139.976	140.245	139.433	139.794	62350	0	15
2019.11.14	139.799	139.871	139.389	139.621	60054	0	15
2019.11.15	139.610	140.457	139.571	140.306	53459	0	15
2019.11.18	140.547	141.564	140.346	140.742	61225	0	15
2019.11.19	140.740	140.926	140.100	140.256	58501	0	15
2019.11.20	140.240	140.479	139.670	140.313	66493	0	15
2019.11.21	140.314	140.917	139.967	140.167	75950	0	15
2019.11.22	140.165	140.515	139.308	139.362	59805	0	15
2019.11.25	139.619	140.618	139.559	140.455	55033	0	15
2019.11.26	140.433	140.897	139.983	140.233	63029	0	14
2019.11.27	140.232	141.537	140.041	141.511	62923	0	15
2019.11.28	141.506	141.843	141.244	141.371	53056	0	15
2019.11.29	141.361	141.677	141.107	141.510	60096	0	15
2019.12.02	141.371	141.811	140.933	140.949	64597	0	15
2019.12.03	140.996	141.705	140.911	141.107	72325	0	15
2019.12.04	141.107	142.779	140.825	142.627	74587	0	15
2019.12.05	142.619	143.243	142.568	143.081	63350	0	15
2019.12.06	143.081	143.139	142.363	142.588	61877	0	14
2019.12.09	142.661	143.094	142.552	142.590	58539	0	15
2019.12.10	142.580	143.656	142.561	142.993	63008	0	14
2019.12.11	142.987	143.368	142.543	143.219	69588	0	15
2019.12.12	143.227	144.142	142.473	143.875	84377	0	15
2019.12.13	143.880	147.954	143.811	145.799	110121	0	15
2019.12.16	145.763	146.803	145.714	146.024	66399	0	14
2019.12.17	145.976	146.085	143.468	143.703	76444	0	15
2019.12.18	143.702	143.854	143.066	143.227	71914	0	15
2019.12.19	143.228	143.860	141.968	142.261	77506	0	14
2019.12.20	142.260	143.043	142.083	142.283	61789	0	15
2019.12.23	142.003	142.531	141.153	141.455	51103	0	15
2019.12.24	141.454	141.838	141.298	141.600	45798	0	15
2019.12.26	142.241	142.722	141.983	142.471	33037	0	15
2019.12.27	142.425	143.634	142.030	143.249	45984	0	16
2019.12.30	142.921	143.420	142.579	142.755	68473	0	15
2019.12.31	142.752	144.355	142.421	143.927	53882	0	15
2020.01.02	143.592	143.937	142.257	142.581	55496	0	15
2020.01.03	142.596	142.775	140.994	141.344	87199	0	15
2020.01.06	141.109	142.780	140.823	142.667	73663	0	15
2020.01.07	142.665	143.283	142.012	142.265	74556	0	6
2020.01.08	142.225	143.104	141.116	142.823	114577	0	6
2020.01.09	142.789	143.451	142.420	143.086	68587	0	6
2020.01.10	143.088	143.491	142.887	143.048	60891	0	6
2020.01.13	142.777	142.964	142.361	142.783	58702	0	6
2020.01.14	142.782	143.428	142.448	143.160	70842	0	6
2020.01.15	143.129	143.382	142.652	143.271	63281	0	6
2020.01.16	143.268	144.133	143.191	144.041	62460	0	6
2020.01.17	144.041	144.526	143.284	143.310	63819	0	6
