<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.16	1.59907	1.60851	1.59904	1.60482	64646	0	18
2021.08.17	1.60497	1.61658	1.60338	1.61368	86800	0	18
2021.08.18	1.61368	1.61897	1.61164	1.61863	79984	0	18
2021.08.19	1.61782	1.63553	1.61596	1.63321	111316	0	18
2021.08.20	1.63264	1.64354	1.63208	1.63813	83449	0	18
2021.08.23	1.63772	1.64176	1.62713	1.62883	69087	0	18
2021.08.24	1.62883	1.63010	1.61724	1.61911	67474	0	3
2021.08.25	1.61883	1.62197	1.61660	1.61757	73404	0	18
2021.08.26	1.61697	1.62423	1.61658	1.62373	87337	0	18
2021.08.27	1.62307	1.62641	1.61212	1.61316	87913	0	18
2021.08.30	1.61338	1.61895	1.61180	1.61648	58778	0	18
2021.08.31	1.61610	1.61945	1.61123	1.61407	96492	0	18
2021.09.01	1.61372	1.61476	1.60543	1.60690	85174	0	18
2021.09.02	1.60690	1.60916	1.60056	1.60440	75143	0	18
2021.09.03	1.60368	1.60627	1.59234	1.59403	85840	0	18
2021.09.06	1.59043	1.59797	1.58984	1.59524	70824	0	18
2021.09.07	1.59450	1.60518	1.59084	1.60246	92179	0	18
2021.09.08	1.60246	1.60846	1.60021	1.60405	99599	0	18
2021.09.09	1.60309	1.60786	1.59766	1.60457	101219	0	18
2021.09.10	1.60457	1.60693	1.59733	1.60604	89679	0	18
2021.09.13	1.60376	1.60709	1.59925	1.60249	96265	0	18
2021.09.14	1.60208	1.61393	1.60100	1.61223	76913	0	18
2021.09.15	1.61223	1.61655	1.61020	1.61131	67958	0	18
2021.09.16	1.61035	1.61695	1.60604	1.61321	68624	0	18
2021.09.17	1.61300	1.61504	1.60885	1.61378	72708	0	18
2021.09.20	1.61408	1.62131	1.61294	1.61655	88833	0	18
2021.09.21	1.61592	1.62332	1.61109	1.62130	84472	0	18
2021.09.22	1.62084	1.62260	1.61000	1.61281	97472	0	18
2021.09.23	1.61281	1.61949	1.60582	1.60890	88234	0	18
2021.09.24	1.60812	1.61747	1.60518	1.61382	73644	0	12
2021.09.27	1.61504	1.61542	1.60376	1.60476	71584	0	12
2021.09.28	1.60465	1.61619	1.60013	1.61422	97370	0	12
2021.09.29	1.61300	1.61817	1.60661	1.61591	87873	0	12
2021.09.30	1.61551	1.61639	1.59779	1.60160	98798	0	12
2021.10.01	1.60216	1.61024	1.59390	1.59612	101383	0	12
2021.10.04	1.59497	1.60085	1.59309	1.59466	93287	0	12
2021.10.05	1.59466	1.59921	1.58898	1.59035	79127	0	12
2021.10.06	1.59091	1.59936	1.58807	1.58874	97484	0	12
2021.10.07	1.58820	1.58880	1.57845	1.57979	72824	0	12
2021.10.08	1.57979	1.58501	1.57794	1.58329	85484	0	12
2021.10.11	1.58206	1.58569	1.56959	1.57191	69648	0	12
2021.10.12	1.57191	1.57551	1.56447	1.56843	79414	0	12
2021.10.13	1.56771	1.57540	1.56726	1.57090	76061	0	12
2021.10.14	1.57000	1.57212	1.56104	1.56349	63290	0	12
2021.10.15	1.56290	1.56594	1.56083	1.56284	67511	0	12
2021.10.18	1.56191	1.57177	1.55977	1.56622	67381	0	12
2021.10.19	1.56566	1.56730	1.55445	1.55654	71816	0	12
2021.10.20	1.55593	1.55797	1.54891	1.54976	64820	0	12
2021.10.21	1.54961	1.55872	1.54575	1.55637	67263	0	12
2021.10.22	1.55573	1.56004	1.54961	1.55910	75348	0	0
2021.10.25	1.55779	1.55945	1.54846	1.54918	61873	0	0
2021.10.26	1.54819	1.55074	1.54300	1.54562	61070	0	0
2021.10.27	1.54521	1.54846	1.53968	1.54336	73297	0	0
2021.10.28	1.54170	1.55003	1.53898	1.54794	81602	0	0
2021.10.29	1.54759	1.55252	1.53575	1.53712	83924	0	0
2021.11.01	1.53823	1.54449	1.53564	1.54246	65043	0	0
2021.11.02	1.54236	1.56024	1.53978	1.55782	70219	0	0
2021.11.03	1.55756	1.56216	1.55449	1.55853	79911	0	0
2021.11.04	1.55836	1.56244	1.55341	1.56095	73945	0	0
2021.11.05	1.56062	1.56669	1.55776	1.56250	74120	0	0
2021.11.08	1.56280	1.56483	1.55763	1.56060	55597	0	0
2021.11.09	1.56040	1.57300	1.55964	1.57110	68782	0	0
2021.11.10	1.57079	1.57454	1.56379	1.56639	90557	0	0
2021.11.11	1.56624	1.57357	1.56472	1.56966	64085	0	0
2021.11.12	1.57013	1.57186	1.55999	1.56080	71264	0	0
2021.11.15	1.56211	1.56251	1.54635	1.54708	69230	0	0
2021.11.16	1.54696	1.55175	1.54483	1.54979	82892	0	0
2021.11.17	1.54963	1.55855	1.54859	1.55770	80956	0	0
2021.11.18	1.55770	1.56480	1.55276	1.56258	76386	0	0
2021.11.19	1.56246	1.56291	1.55600	1.55929	93259	0	0
2021.11.22	1.55899	1.56053	1.54912	1.55495	87354	0	0
2021.11.23	1.55490	1.56279	1.55335	1.55611	94370	0	0
2021.11.24	1.55610	1.56110	1.55220	1.55627	96269	0	0
2021.11.25	1.55460	1.56306	1.55460	1.55864	60833	0	0
2021.11.26	1.55872	1.59135	1.55659	1.58937	133914	0	0
2021.11.29	1.58260	1.58862	1.57522	1.58075	91037	0	0
2021.11.30	1.58070	1.59702	1.57871	1.59014	126838	0	0
2021.12.01	1.59016	1.59448	1.57994	1.59271	109193	0	0
2021.12.02	1.59252	1.60057	1.59055	1.59292	101922	0	0
2021.12.03	1.59281	1.61704	1.59076	1.61534	105401	0	0
2021.12.06	1.61279	1.61472	1.59894	1.60041	73107	0	0
2021.12.07	1.59998	1.60264	1.57896	1.58242	73568	0	0
2021.12.08	1.58238	1.58624	1.57927	1.58116	83689	0	0
2021.12.09	1.58126	1.58531	1.57687	1.57956	66308	0	0
2021.12.10	1.57938	1.58268	1.57176	1.57768	67477	0	0
2021.12.13	1.57726	1.58706	1.57365	1.58161	60230	0	1
2021.12.14	1.58161	1.59072	1.58005	1.58450	61871	0	0
2021.12.15	1.58450	1.58569	1.57326	1.57422	81942	0	0
2021.12.16	1.57422	1.57968	1.56572	1.57701	86192	0	0
2021.12.17	1.57686	1.58387	1.57532	1.57668	79032	0	0
